OBJECTID,TCE_NM_RIO,TCE_DS_CLASSE,SHAPE_Length
1229,Rio Espinhares,999,0.0470029818350232
1230,sem nome,999,0.0242679632665345
1231,sem nome,999,0.038207043041227
1232,Rio Piancó,999,0.0331838080466931
1233,Rio Seridó,999,0.0362159864882621
1234,sem nome,999,0.0858427332904708
1235,sem nome,999,0.0330846423408629
1236,Riacho Peleiro,999,0.0299723043225518
1237,Rio Melo,999,0.0709550526306602
1238,Rio Seridó,999,0.0128734828967693
1239,Rio Espinhares,999,0.0233826058327383
1240,sem nome,999,0.159229595327114
1241,sem nome,999,0.119043811384034
1242,Rio Curimataú,999,0.0228656905355006
1243,Rio Curimataú,999,0.0578295128645256
1244,Rio Piancó,999,0.0271729037493525
1245,sem nome,999,0.0430352068286895
1246,Rio Pirari,4,0.025608504613637
1247,sem nome,999,0.103065296332041
1248,Riacho Peleiro,999,0.0491071355685651
1249,Rio Curimataú,999,0.0319859364746484
1250,Rio Curimataú,999,0.203186117071309
1251,Riacho Peleiro,999,0.0578616801199787
1252,Rio das Varzantes,999,0.140745754407461
1253,Riacho do Cordeiro,999,0.0393125920658453
1254,Rio Salgado,999,0.0535661921965103
1255,Riacho Peleiro,999,0.0473125895053649
1256,Rio Seridó,999,0.0656885082380819
1257,Rio Curimataú,999,0.0694101202606212
1258,Rio Curimataú,999,0.120002826468918
1259,Rio Curimataú,999,0.065442492188065
1260,sem nome,999,0.283396948222551
1261,Rio Seridó,999,0.0325057780634554
1262,Rio Curimataú,999,0.0114224820628023
1263,Rio Sabuji,999,0.127016040387616
1264,sem nome,999,0.0448570407070862
1265,sem nome,999,0.206369970486131
1266,Rio Piancó,999,0.0506377354644524
1267,Rio Bola,999,0.00994649440675636
1268,Riacho Peleiro,999,0.0666478210112705
1269,Riacho Tipi,999,0.143325164597136
1270,sem nome,999,0.0810301462797555
1271,Rio Piancó,999,0.088884376290365
1272,sem nome,999,0.0861806116915171
1273,sem nome,999,0.0525469513589514
1274,sem nome,999,0.141974281479197
1275,sem nome,5,0.00521433114773661
1276,Rio Espinhares,999,0.0264050297282333
1277,Rio Melo,999,0.0397013187266219
1278,Rio Sabuji,999,0.0792842246408623
1279,Rio Pirari,4,0.0607758292502638
1280,sem nome,999,0.0595708714560137
1281,Rio Seridó,999,0.0713587985459993
1282,Rio das Varzantes,999,0.0224320597059104
1283,Rio Piancó,999,0.0265484692391438
1284,sem nome,999,0.0360734495036476
1285,sem nome,999,0.0715074301292454
1286,sem nome,5,0.0223743065292498
1287,sem nome,999,0.0483040606140245
1288,Rio das Varzantes,999,0.0330347483661414
1289,Rio das Varzantes,999,0.00286830180456478
1290,sem nome,5,0.00955790137215469
1291,sem nome,999,0.093907159357081
1292,Rio Jacuípe,1,0.0661749706309184
1293,Rio Jacuípe,1,0.0263036465493098
1294,Rio Jacuípe,1,0.00665059990156016
1295,sem nome,999,0.0182450585281911
1296,Rio Jacuípe,1,0.0374987375754343
1297,Rio Canhoto,999,0.201846723371045
1298,Rio Jacuípe,1,0.0493070443736336
1299,Riacho Taquara,3,0.313100977065426
1300,Riacho Jardim,999,0.14265895493453
1301,Riacho Jardim,999,0.00819156953137918
1302,Riacho dos Porcos,999,0.0178620337842656
1303,sem nome,999,0.0272675369121835
1304,sem nome,999,0.0713511717791757
1305,Rio Piancó,999,0.0681581069439326
1306,Rio Piancó,999,0.0917769211706309
1307,Rio Piancó,999,0.0253678138574994
1308,Riacho dos Porcos,999,0.0389022537124346
1309,Riacho Jardim,999,0.112512911952904
1310,Rio Piancó,999,0.0981363387788464
1311,Rio Piancó,999,0.021338785557933
1312,Riacho dos Porcos,999,0.0566393423525185
1313,Rio Piancó,999,0.014293154634414
1314,Rio Piancó,999,0.00920555933922036
1315,Riacho Jardim,999,0.0960106898061192
1316,Riacho Jardim,999,0.00290497049884865
1317,Rio Piancó,999,0.0996785377180404
1318,Rio Piancó,999,0.0126302414939684
1319,Riacho dos Porcos,999,0.0847194942493777
1320,Rio Piancó,999,0.0120529330670482
1321,Riacho Baião,999,0.0156521464304082
1322,Riacho Jardim,999,0.0653943789158169
1323,Rio Piancó,999,0.0253721046603276
1324,Riacho Baião,999,0.0258303564724845
1325,Riacho Santa Inês,999,0.00468601495868549
1326,Riacho Santa Inês,999,0.104122661111364
1327,Riacho Jardim,999,0.0463039333857863
1328,Riacho Santa Inês,999,0.00963752752777869
1329,Riacho Santa Inês,999,0.0164304683544332
1330,Riacho Jardim,999,0.00835320558152433
1331,Riacho Jardim,999,0.0334825214836164
1332,Riacho Santa Inês,999,0.12553850681951
1333,Riacho Jardim,999,0.0652053149338181
1334,Riacho Baião,999,0.0211683023141259
1335,Riacho Baião,999,0.112893877921981
1336,Rio Papocas,1,0.00334249094066919
1337,Rio Papocas,1,0.0451804670656578
1338,Rio Papocas,1,0.0363794316712081
1339,Rio Correntes,6,0.0665000417561211
1340,Rio Correntes,6,0.0416299058892301
1341,Rio Correntes,6,0.0761139444867851
1342,Rio Correntes,6,0.0424027403074774
1343,Rio Correntes,6,0.203207453747895
1344,Rio Correntes,6,0.0725510520164722
1345,Rio Correntes,6,0.124431753120447
1346,Rio Correntes,6,0.0906871689519409
1347,Rio Correntes,6,0.086338301543004
1348,Rio Correntes,6,0.158845538900666
1349,Rio Correntes,6,0.116856733932387
1350,Rio Correntes,6,0.0959020614920938
1351,Rio Correntes,6,0.0546577789598436
1352,Rio Correntes,6,0.0411574163111674
1353,Rio Piripipau,4,0.325628957018437
1354,Rio Piripipau,4,0.00286421294450802
1355,sem nome,4,0.137128533580748
1356,Rio Descoberto,4,0.235387871650693
1357,sem nome,4,0.0442898839579525
1358,Rio Descoberto,4,0.0271486546769923
1359,Rio São Bartolomeu,4,0.0489821968902215
1360,Rio São Bartolomeu,4,0.0876864363283956
1361,sem nome,4,0.118395070517751
1362,sem nome,4,0.0591979243993187
1363,sem nome,4,0.123803970837886
1364,sem nome,4,0.129054806405039
1365,Rio Canhoto,999,0.0479550429342177
1366,sem nome,999,0.31677337648563
1367,Rio Canhoto,999,0.0711606225788963
1368,sem nome,999,0.0428352059642822
1369,Riacho Breião,999,0.132408773843869
1370,Rio Mundaú,999,0.411340330103191
1371,Rio Canhoto,999,0.0454651091269608
1372,Riacho Breião,999,0.0548043347629661
1373,Rio Mundaú,999,0.0482570805666189
1374,Rio Mundaú,999,0.0124934989030651
1375,Rio Mundaú,999,0.028565501349649
1376,Rio Canhoto,999,0.0448125315885152
1377,Rio Mundaú,999,0.0279722406433212
1378,Rio Mundaú,999,0.0527337959517333
1379,Rio Mundaú,999,0.0119205397608522
1380,Rio Mundaú,999,0.0951553321091039
1381,Rio Mundaú,999,0.156612058036535
1382,Riacho Breião,999,0.119659239800938
1383,sem nome,999,0.148539233225667
1384,Rio Mundaú,999,0.0367361957463546
1385,Riacho Breião,999,0.053231707814881
1386,Rio Mundaú,999,0.0632254801229011
1387,Rio Mundaú,999,0.0353961529346251
1388,Rio Bálsamo,999,0.0912221246563136
1389,sem nome,999,0.0747257202808339
1390,Riacho Breião,999,0.0525366268543003
1391,Rio Mundaú,999,0.0421729549238027
1392,Riacho Breião,999,0.0201559035590494
1393,sem nome,999,0.0758692727010194
1394,Rio Bálsamo,999,0.0145721965473333
1395,Rio Bálsamo,999,0.0333778123052567
1396,Rio Bálsamo,999,0.0547481755625449
1397,Rio Bálsamo,999,0.0923676973681222
1398,Rio Mundaú,999,0.066272448110948
1399,Riacho Breião,999,0.0853518112135222
1400,Riacho Breião,999,0.0618433714736149
1401,Riacho Breião,999,0.10443825405964
1402,Riacho Breião,999,0.062284511860328
1403,Riacho Breião,999,0.0457860695451336
1404,Rio Mundaú,999,0.0856033458969962
1405,Rio Mundaú,999,0.0198559241544811
1406,Riacho Breião,999,0.1587981161521
1407,Rio Seridó,999,0.0125920161403279
1408,Rio Chafariz,999,0.0156207680876902
1409,sem nome,999,0.11814787013118
1410,Riacho Peleiro,999,0.029643062599352
1411,Rio Seridó,999,0.0549208099269713
1412,Rio Seridó,999,0.0109851379553565
1413,Rio Seridó,999,0.0157588578524692
1414,Rio Espinhares,999,0.051539701344371
1415,Rio Chafariz,999,0.0234956417925373
1416,Rio Seridó,999,0.0625582166690327
1417,Rio Espinhares,999,0.00707155897513867
1418,Rio Sabuji,999,0.068406709623785
1419,Rio Seridó,999,0.0565948583950312
1420,Rio Espinhares,999,0.00363389998555086
1421,sem nome,999,0.249893124830724
1422,Rio Sabuji,999,0.0247169781179886
1423,Rio Chafariz,999,0.0326666338428566
1424,sem nome,999,0.0443394428103249
1425,Rio Espinhares,999,0.00834094361615794
1426,Rio Salgado,999,0.0953942887990704
1427,sem nome,999,0.0396012208979877
1428,Rio Chafariz,999,0.015386257597754
1429,sem nome,999,0.0565733282595377
1430,Rio Salgado,999,0.0282068281186091
1431,Rio Espinhares,999,0.0192183496318033
1432,Riacho dos Porcos,999,0.0140741616921573
1433,Rio Chafariz,999,0.019160387800193
1434,Rio Sabuji,999,0.0523475147615096
1435,Rio Piancó,999,0.0922331580061948
1436,Rio Piancó,999,0.00162580758396497
1437,Rio Chafariz,999,0.0162825447229248
1438,Rio Espinhares,999,0.0300469496259912
1439,Rio Piancó,999,0.00931054070827521
1440,Rio Piancó,999,0.00602429506203041
1441,sem nome,999,0.103920240284261
1442,Rio Piancó,999,0.0206314864274877
1443,Rio Espinhares,999,0.0257166551785687
1444,Rio Piancó,999,0.00395610685506723
1445,Rio Espinhares,999,0.00177731899743465
1446,Riacho São José,999,0.00495653567690694
1447,sem nome,999,0.0412664264567607
1448,Riacho dos Porcos,999,0.118546092421416
1449,Riacho dos Porcos,999,0.00123426816435114
1450,sem nome,999,0.0442297727288543
1451,Riacho dos Porcos,999,0.0280307957342406
1452,sem nome,999,0.0627084989148944
1453,sem nome,999,0.125002049080977
1454,Riacho São José,999,0.0616276593100714
1455,Rio Piancó,999,0.0450645341163991
1456,Rio Piancó,999,0.00792337743967094
1457,Rio Piancó,999,0.00186149774059606
1458,Rio Piancó,999,0.0221612724428181
1459,sem nome,999,0.358397021967705
1460,Rio Piancó,999,0.0153760774101047
1461,Rio Chafariz,999,0.11297508972986
1462,Riacho dos Porcos,999,0.0437498824048081
1463,sem nome,3,0.10838740261478
1464,Rio Papocas,3,0.0165957935961336
1465,Rio Papocas,3,0.103681701805046
1466,sem nome,1,0.0168774783847003
1467,sem nome,1,0.0500790473818754
1468,sem nome,3,0.0923267228657797
1469,sem nome,1,0.0903825580750958
1470,sem nome,1,0.107850652957888
1471,sem nome,1,0.0896471900035496
1472,sem nome,1,0.0967018311085636
1473,sem nome,1,0.0377030504154082
1474,sem nome,1,0.0600712523855198
1475,Rio Traçunhaém,1,0.0330401702865431
1476,Rio Sirgi,1,0.146242573570484
1477,Rio Traçunhaém,1,0.022300410623285
1478,Rio Traçunhaém,1,0.0346097849394734
1479,Rio Traçunhaém,1,0.0719693603154099
1480,sem nome,999,0.0814702516400168
1481,sem nome,999,0.0326254617054968
1482,sem nome,999,0.0422861401738057
1483,sem nome,999,0.187993353810916
1484,Rio Canhoto,999,0.0691198237246265
1485,Rio Canhoto,999,0.039467247596584
1486,Rio Canhoto,999,0.0133177047419074
1487,Rio Canhoto,999,0.0310465610438746
1488,Rio Canhoto,999,0.0142972163059209
1489,Rio Canhoto,999,0.0340844290384781
1490,Rio Canhoto,999,0.0808891023763566
1491,Rio Canhoto,999,0.0499063650112232
1492,Riacho Seco,999,0.115004863179584
1493,Rio Canhoto,999,0.100847385657836
1494,Rio Canhoto,999,0.0127504884929012
1495,Rio Canhoto,999,0.048022612434456
1496,Riacho Seco,999,0.0915462100966153
1497,Rio Canhoto,999,0.0423446514617867
1498,Rio Canhoto,999,0.021779456930447
1499,Rio Canhoto,999,0.0432035577629508
1500,Rio Jacuípe,1,0.0118807303449681
1501,Rio Jacuípe,1,0.0176316059599486
1502,Rio Jacuípe,1,0.202460243601587
1503,sem nome,4,0.152482170749739
1504,sem nome,4,0.0260224741401997
1505,sem nome,4,0.12773918955215
1506,sem nome,4,0.0335940419618369
1507,Igarapé Gelado,4,0.231549435904821
1508,sem nome,4,0.121802257410202
1509,sem nome,4,0.107953092641125
1510,sem nome,4,0.167050271570195
1511,sem nome,4,0.0113788694522413
1512,Rio Parauapebas,4,0.0133511981269953
1513,Rio Parauapebas,4,0.0125707784552738
1514,Rio Itacaiúnas,4,0.144943580336995
1515,sem nome,4,0.195783943055836
1516,sem nome,4,0.142227413892634
1517,Rio Parauapebas,4,0.0396839426373614
1518,sem nome,4,0.132613433352719
1519,Rio Azul,4,0.190412338649883
1520,Rio Itacaiúnas,4,0.0468533927070084
1521,sem nome,4,0.150665011960882
1522,Rio Parauapebas,4,0.107093738555611
1523,sem nome,4,0.142211212180828
1524,sem nome,4,0.10422351416744
1525,sem nome,4,0.109039017235489
1526,sem nome,4,0.390921225659882
1527,Rio Parauapebas,4,0.0569143038727997
1528,Ribeirão Águas Claras,4,0.329845163107604
1529,Rio Parauapebas,4,0.060381319755396
1530,sem nome,4,0.0817812037265622
1531,Rio Itacaiúnas,4,0.245749936064122
1532,sem nome,4,0.0404958727113145
1533,sem nome,4,0.0935549956364525
1534,Rio Itacaiúnas,4,0.00514413974716243
1535,sem nome,4,0.156179764395178
1536,sem nome,4,0.0885044198545457
1537,sem nome,4,0.14907955803681
1538,Rio Parauapebas,4,0.105960169936448
1539,sem nome,4,0.147940649775657
1540,sem nome,4,0.163109253112845
1541,sem nome,4,0.276041144131168
1542,Rio Parauapebas,4,0.150653689621732
1543,Rio Parauapebas,4,0.0314823162982252
1544,Rio Parauapebas,4,0.0194014963684284
1545,sem nome,4,0.186717029419285
1546,sem nome,4,0.213362983650277
1547,Rio Jacaraí,2,0.0759484333360807
1548,Rio Jacaraí,4,0.0405033290595413
1549,Rio Jacaraí,4,0.149000275177332
1550,Riacho Breião,999,0.0466321642845415
1551,Riacho Breião,999,0.103271086744132
1552,Rio Mundaú,999,0.169714458130132
1553,Riacho Breião,999,0.096580535614611
1554,Riacho Breião,999,0.0206856645579347
1555,Rio Mundaú,999,0.155327328671571
1556,Rio Mundaú,999,0.0304345492086969
1557,Riacho Breião,999,0.158242414532265
1558,Riacho Breião,999,0.115395126310186
1559,Riacho Breião,999,0.00621200475184536
1560,Riacho Breião,999,0.0300104402189743
1561,Riacho Breião,999,0.0731540379332705
1562,Rio Manso,6,0.050377943381804
1563,Rio Roncador,6,0.0665447651724642
1564,Rio Roncador,6,0.0203899708442554
1565,Rio Roncador,6,0.264654942635433
1566,Rio Roncador,6,0.0862013639520796
1567,Rio Roncador,6,0.038128882292579
1568,Rio Roncador,6,0.100858358389491
1569,Rio Roncador,6,0.122360625890299
1570,Rio Roncador,6,0.444254657989227
1571,Córrego do Arame,6,0.111318028535593
1572,Córrego do Arame,6,0.139113650541979
1573,Córrego Cangalha,6,0.108527728039993
1574,Córrego Cangalha,6,0.073980766780987
1575,Rio Correntes,6,0.106465193431108
1576,Rio Correntes,6,0.0222470082687314
1577,Rio Correntes,6,0.0334735128185163
1578,Rio Correntes,6,0.115348489482434
1579,Rio Itacaiúnas,4,0.326090513628983
1580,sem nome,4,0.223558976897978
1581,Rio Itacaiúnas,4,0.0753227248221059
1582,Rio Paranã,4,0.0306617841452805
1583,Rio Paranã,4,0.0932939305522386
1584,Rio Paranã,4,0.00847058544964986
1585,Rio Paranã,4,0.0296892267100347
1586,Rio Paranã,4,0.108214952646811
1587,Rio Paranã,4,0.0111956325305707
1588,Rio Paranã,4,0.0424035744817388
1589,Rio Paranã,4,0.165078194429122
1590,Rio Paranã,4,0.0728954243600852
1591,Rio Paranã,4,0.0345991909454681
1592,Rio Paranã,4,0.0572972206286617
1593,Rio Paranã,4,0.0623095788780735
1594,Rio Paranã,4,0.115094521153866
1595,Rio Paranã,4,0.0590850540647806
1596,Rio Quaraí,3,0.000138650709488183
1597,Rio Quaraí,3,0.0598146335608949
1598,Rio Quaraí,3,0.0652202503142405
1599,Rio Quaraí,3,0.0692189800007703
1600,Rio Quaraí,3,0.0528385859003234
1601,Rio Quaraí,3,0.0808059747808237
1602,Rio Quaraí,3,0.0339586900905078
1603,Rio Quaraí,3,0.000949393823360761
1604,Rio Quaraí,3,0.0993964541046372
1605,Rio Quaraí,3,0.0736011140156446
1606,Rio Quaraí,3,0.0600439460289223
1607,Rio Quaraí,3,0.0209722030369672
1608,Rio Quaraí,3,0.0228208513587191
1609,Rio Quaraí,3,0.0533328013578734
1610,Rio Quaraí,3,0.129180376590406
1611,Rio Quaraí,3,0.311448816831701
1612,Rio Quaraí,3,0.286621419986248
1613,Rio Quaraí,4,0.0966377678224969
1614,Rio Quaraí,4,0.139827328847387
1615,Rio Quaraí,4,0.0264121971603713
1616,Rio Quaraí,4,0.328805797468521
1617,Rio Quaraí,4,0.056414115415139
1618,Rio Quaraí,4,0.0256427931566683
1619,Arroio Passo da Lagoa,4,0.0612179561201831
1620,Arroio Moirões,4,0.0690006689430822
1621,Arroio Espinilho,4,0.198314893785008
1622,Arroio Moirões,4,0.072833423802756
1623,Arroio Moirões,4,0.0872681678157884
1624,Arroio Invernada,4,0.0271000613030772
1625,Arroio Espinilho,4,0.115835322903604
1626,Arroio Moirões,4,0.100192009727058
1627,Arroio Invernada,4,0.047748448942528
1628,Arroio Quebracho,3,0.35521016089465
1629,Rio Negro,3,0.0993539564272909
1630,sem nome,3,0.125633410956383
1631,Rio Negro,3,0.0508928544769388
1632,Arroio São Luis,3,0.0395994893109328
1633,Rio Negro,3,0.101234275975816
1634,Rio Negro,3,0.0675449562441517
1635,Arroio São Luis,3,0.0294955394024992
1636,Rio Negro,3,0.0360328835100712
1637,Rio Negro,3,0.0660059829345012
1638,Rio Negro,3,0.0319429261092149
1639,Rio Negro,3,0.0243583375558003
1640,Rio Negro,3,0.0698499048421237
1641,Rio Negro,3,0.0419246126412029
1642,Arroio São Luis,5,0.0254692928896889
1643,Rio Maú ou Ireng,4,0.0196663378934221
1644,Rio Tacutu,4,0.0399686195401521
1645,Rio Tacutu,4,0.138613784702311
1646,Rio Tacutu,4,0.00588309789570154
1647,Rio Tacutu,4,0.0528034785415927
1648,Rio Tacutu,4,0.0431478580816946
1649,Rio Tacutu,4,0.0357167904394187
1650,Rio Tacutu,4,0.0142528984925687
1651,Rio Tacutu,4,0.0672207222339893
1652,Rio Tacutu,4,0.0424419404753507
1653,Rio Tacutu,4,0.0412493414828073
1654,Rio Tacutu,4,0.01324940412526
1655,Rio Tacutu,4,0.0103260684126833
1656,Rio Tacutu,4,0.0851753428136812
1657,Rio Tacutu,4,0.0359154770276024
1658,Rio Tacutu,4,0.0162200962596158
1659,Rio Tacutu,4,0.0223229062356991
1660,Rio Tacutu,4,0.00105966416370816
1661,Rio Tacutu,4,0.059461185350601
1662,Rio Tacutu,4,0.0727025275967087
1663,Rio Tacutu,4,0.0512965715192706
1664,Rio Tacutu,4,0.0227963072752254
1665,Rio Tacutu,4,0.0128894469529147
1666,Rio Tacutu,4,0.0666212059189537
1667,Rio Tacutu,4,0.0537934325577458
1668,Rio Tacutu,4,0.0256065291885707
1669,Rio Tacutu,4,0.00954355769785452
1670,Rio Tacutu,4,0.0535521353277893
1671,Rio Tacutu,4,0.00103528181228469
1672,Rio Tacutu,4,0.00570390741002077
1673,Rio Tacutu,4,0.00800296719061205
1674,Rio Tacutu,4,0.00503740717400062
1675,Rio Tacutu,4,0.00234841407605009
1676,Rio Tacutu,4,0.010123094964432
1677,Rio Tacutu,4,0.0186688444006418
1678,Rio Tacutu,4,0.010480794887657
1679,Rio Tacutu,4,0.0115898563426088
1680,Rio Tacutu,4,0.118671112786843
1681,Rio Cinzento,4,0.123235334779921
1682,Rio Cinzento,4,0.0545522856151769
1683,Rio Cinzento,4,0.174661292457339
1684,Rio Cinzento,4,0.141610747959556
1685,sem nome,4,0.0925650878955255
1686,sem nome,4,0.148168504185279
1687,Rio Aquiri,4,0.171149668735906
1688,sem nome,4,0.137326466190556
1689,Rio Itacaiúnas,4,0.0566684121247116
1690,Rio Itacaiúnas,4,0.037996976502344
1691,Rio Itacaiúnas,4,0.12583056168598
1692,sem nome,4,0.07676547422255
1693,Rio Aquiri,4,0.0919672818430711
1694,Rio Itacaiúnas,4,0.0627883255561492
1695,Rio Aquiri,4,0.050167527171576
1696,sem nome,4,0.117613801455778
1697,Rio Aquiri,4,0.00393965393655857
1698,Rio Aquiri,4,0.0160583586838228
1699,sem nome,4,0.0982209323388396
1700,Rio Aquiri,4,0.0464306229751972
1701,Rio Aquiri,4,0.0850950839393336
1702,Rio Itacaiúnas,4,0.0271995224163817
1703,Rio Aquiri,4,0.0760323633044898
1704,sem nome,4,0.0856799764620214
1705,sem nome,4,0.113548801177618
1706,sem nome,4,0.0806604052451441
1707,Ribeirão Águas Claras,4,0.128354236362149
1708,sem nome,4,0.232463619509052
1709,Rio Samambaia,4,0.105593682744448
1710,Rio Alagado,4,0.0353663010345989
1711,Rio São Bartolomeu,4,0.0514084688550819
1712,Rio Alagado,4,0.0367120139146383
1713,Rio Samambaia,4,0.0763322018277159
1714,Rio Alagado,4,0.0406118321291621
1715,Rio Moji-Guaçu,5,0.0089585816569247
1716,Rio Moji-Guaçu,5,0.0375737407255833
1717,Rio Moji-Guaçu,5,0.067381440657177
1718,Rio Moji-Guaçu,5,0.0501016608430481
1719,Rio Moji-Guaçu,5,0.0269346233480798
1720,Rio Sapucaí,6,0.0882081164997483
1721,Rio Moji-Guaçu,5,0.0426317505125619
1722,Rio Sapucaí,6,0.129491569627377
1723,Rio Eleutério,5,0.0804574445071853
1724,Rio Moji-Guaçu,5,0.134501752661038
1725,Rio Moji-Guaçu,5,0.0476426326269464
1726,Rio Sapucaí,6,0.0476569986536635
1727,Rio Aiuruoca,6,0.0919424827066833
1728,Rio Carinhanha,999,0.153304767106736
1729,Rio Carinhanha,999,0.088258603600132
1730,Rio Itaguari,999,0.11271496332078
1731,Rio Carinhanha,999,0.0257905253087419
1732,Rio Itaguari,999,0.0211953334658182
1733,Rio Carinhanha,999,0.207907215283577
1734,Rio Carinhanha,999,0.047798763702347
1735,Rio Itaguari,999,0.0525572322784868
1736,Rio Carinhanha,999,0.140142829317659
