X,Y,OBJECTID,cd,cdestacao,sguf,entidade,corpodagua,ambiente,latitude,longitude,nuecoli,med_2001,med_2003,med_2004,med_2005,med_2006,med_2007,med_2008,med_2009,med_2010,med_2011,med_2012,med_2013,med_2014,med_2015,med_2016,med_2017,med_2018,med_2019,med_2020,min_2001,min_2003,min_2004,min_2005,min_2006,min_2007,min_2008,min_2009,min_2010,min_2011,min_2012,min_2013,min_2014,min_2015,min_2016,min_2017,min_2018,min_2019,min_2020,max_2001,max_2003,max_2004,max_2005,max_2006,max_2007,max_2008,max_2009,max_2010,max_2011,max_2012,max_2013,max_2014,max_2015,max_2016,max_2017,max_2018,max_2019,max_2020
-39.455688,-6.08464099999998,3552,6858,QUI-01,CE,COGERH,Quincoé,2,-6.084641,-39.455688,6,,,,,,,,,,,,,,,,,,,36.68333333,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,178.9
-54.8834429999999,-30.262863,3553,6859,76305000,RS,FEPAM,Rio Santa Maria,1,-30.262863,-54.883443,4,,,,,,,,,,,,,,,,,,,4558.075,,,,,,,,,,,,,,,,,,,33.2,,,,,,,,,,,,,,,,,,,17329
-46.7277779999999,-23.674167,3554,6860,GUAR00900,SP,CETESB,Reservatório do Guarapiranga,2,-23.674167,-46.727778,12,,,,,,,,,,,,,,,,,,,350.75,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3300
-50.601389,-29.936111,3555,6863,87398500,RS,FEPAM,Informação não disponível,1,-29.936111,-50.601389,5,,,,,,,,,,,,,,,,,,,596.32,,,,,,,,,,,,,,,,,,,214.3,,,,,,,,,,,,,,,,,,,1732.8
-49.4349999999999,-20.817778,3556,6864,IADE04500,SP,CETESB,Córrego da Piedade,1,-20.817778,-49.435,7,,,,,,,,,,,,,,,,,,,10208.57142857,,,,,,,,,,,,,,,,,,,1560,,,,,,,,,,,,,,,,,,,21000
-39.709583,-18.436722,3557,6865,ITA1C017,ES,IEMA,Informação não disponível,1,-18.436722,-39.709583,5,,,,,,,,,,,,,,,,,,,65.72,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,260
-45.735,-22.686111,3558,6868,SAMI02200,SP,CETESB,Rio Sapucaí-Mirim,1,-22.686111,-45.735,7,,,,,,,,,,,,,,,,,,,10942.85714286,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,45000
-44.53,-19.3299999999999,3559,6870,BP077,MG,IGAM,Rio Paraopeba,1,-19.33,-44.53,12,,,,,,,,,,,,,,,,,,,573.725,,,,,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,3079
-51.196669,-29.9693169999999,3560,6871,87409900,RS,FEPAM,Rio Gravataí,1,-29.969317,-51.196669,5,,,,,,,,,,,,,,,,,,,66580,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,235900
-46.7730559999999,-23.203611,3561,6872,JUNA02020,SP,CETESB,Rio Jundiaí - UGRHI 05,1,-23.203611,-46.773056,7,,,,,,,,,,,,,,,,,,,43154.28571429,,,,,,,,,,,,,,,,,,,1880,,,,,,,,,,,,,,,,,,,130000
-39.3571699999999,-3.74514199999993,3562,6874,CAX-01,CE,COGERH,Caxitoré,2,-3.745142,-39.35717,8,,,,,,,,,,,,,,,,,,,2.4125,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5.2
-45.67,-23.7583329999999,3563,6876,BALD02700,SP,CETESB,Vala de Escoamento à direita na Praia da Baleia,1,-23.758333,-45.67,7,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,120
-44.705167,-23.0989719999999,3564,6879,00RJ11BG0040,RJ,INEA,Rio da Barra Grande,1,-23.098972,-44.705167,5,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,460
-52.090585,-29.323682,3565,6880,86746000,RS,FEPAM,Rio Forqueta,1,-29.323682,-52.090585,15,,,,,,,,,,,,,,,,1630.8,6136.5,1196.3,2411.04,,,,,,,,,,,,,,,,842,96,111.2,111.2,,,,,,,,,,,,,,,,2419.6,24196,2419.6,7270
-52.483403,-16.1029809999999,3566,6881,DIA192,MT,SEMA,Rio Diamantino,1,-16.102981,-52.483403,4,,,,,,,,,,,,,,,,,,543.25,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,1354,
-53.9143,-31.9653999999999,3567,6882,88184000,RS,FEPAM,Rio Jaguarão,1,-31.9654,-53.9143,3,,,,,,,,,,,,,,,,,,,453.4,,,,,,,,,,,,,,,,,,,224.7,,,,,,,,,,,,,,,,,,,770.1
-43.163889,-22.747222,3568,6883,02RJ10GN0042,RJ,INEA,Baía de Guanabara,4,-22.747222,-43.163889,7,,,,,,,,,,,,,,,,,,,821.71428571,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,3300
-53.714216,-30.798173,3569,6884,87586000,RS,FEPAM,ARROIO DAS LAVRAS,1,-30.798173,-53.714216,5,,,,,,,,,,,,,,,,,,,508.78,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,1299.7
-39.9196509999999,-6.53148599999997,3570,6885,CAL-01,CE,COGERH,Caldeirões,2,-6.531486,-39.919651,8,,,,,,,,,,,,,,,,,,,7.9375,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,36.8
-39.284119,-7.02895899999993,3571,6886,SD2-01,CE,COGERH,São Domingos II,1,-7.028959,-39.284119,8,,,,,,,,,,,,,,,,,,,10.95,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,36
-40.7600859999999,-18.986908,3572,6887,RSJ1C001,ES,AGERH,Rio São José,1,-18.986908,-40.760086,6,,,,,,,,,,,,,,,,,,,5016.66666667,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,17000
-51.714439,-29.087983,3573,6888,86472500,RS,FEPAM,Rio Taquari,1,-29.087983,-51.714439,14,,,,,,,,,,,,,,,,5251.25,461,616.25,535.2,,,,,,,,,,,,,,,,40.5,62,299,211,,,,,,,,,,,,,,,,10462,1236,1076,1076
-46.3280559999999,-23.521111,3574,6889,GUAO02900,SP,CETESB,Rio Guaió,1,-23.521111,-46.328056,7,,,,,,,,,,,,,,,,,,,897142.85714286,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,2100000
-42.719275,-22.911694,3575,6891,00RJ24CR0040,RJ,INEA,Rio Caranguejo,1,-22.911694,-42.719275,5,,,,,,,,,,,,,,,,,,,4200,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,9400
-44.700306,-23.2500279999999,3576,6892,00RJ11ME0020,RJ,INEA,Rio dos Meros,1,-23.250028,-44.700306,5,,,,,,,,,,,,,,,,,,,618,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,1700
-40.3566509999999,-6.98474499999998,3577,6893,PÇP-01,CE,COGERH,Poço da Pedra,2,-6.984745,-40.356651,8,,,,,,,,,,,,,,,,,,,4.1375,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,13.4
-50.7382499999999,-29.2747219999999,3578,6894,87109800,RS,FEPAM,Informação não disponível,1,-29.274722,-50.73825,5,,,,,,,,,,,,,,,,,,,324.68,,,,,,,,,,,,,,,,,,,34.1,,,,,,,,,,,,,,,,,,,1413.6
-46.387222,-23.949722,3579,6895,CATA23850,SP,CETESB,Rio Catarina Moraes,1,-23.949722,-46.387222,7,,,,,,,,,,,,,,,,,,,522571.42857143,,,,,,,,,,,,,,,,,,,18000,,,,,,,,,,,,,,,,,,,760000
-43.742672,-22.873142,3580,6897,00RJ12IG0301,RJ,INEA,Rio Itaguaí,1,-22.873142,-43.742672,5,,,,,,,,,,,,,,,,,,,7818,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,23000
-60.679027,2.88103600000005,3581,6898,14568000,RR,FEMARH,IG. CARRAPATO,1,2.881036,-60.679027,4,,,,,,,,,,,,,,,,,,,1135.75,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,2419
-40.74416,-4.59178399999996,3582,6899,JA2-01,CE,COGERH,Jatobá II,2,-4.591784,-40.74416,8,,,,,,,,,,,,,,,,,,,8.95,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,36.4
-51.8494889999999,-28.6846669999999,3583,6900,86487000,RS,FEPAM,Rio Carreiro,1,-28.684667,-51.849489,13,,,,,,,,,,,,,,,,,1161.8,1251.375,1044.84,,,,,,,,,,,,,,,,,235.9,365.4,218.7,,,,,,,,,,,,,,,,,2419.6,2419.6,2419.6
-51.96674,-31.37425,3584,6902,87920700,RS,FEPAM,Arroio São Lourenço,1,-31.37425,-51.96674,5,,,,,,,,,,,,,,,,,,,6789.12,,,,,,,,,,,,,,,,,,,193.5,,,,,,,,,,,,,,,,,,,16640
-45.0099999999999,-22.6019439999999,3585,6903,PQTE02800,SP,CETESB,Rio Piquete,1,-22.601944,-45.01,7,,,,,,,,,,,,,,,,,,,1770.28571429,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,5800
-49.503728,-15.186115,3586,6904,GO649I5,GO,SEMARH,DAS ALMAS,1,-15.186115,-49.503728,2,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,52
-41.095833,-21.8716669999999,3587,6905,00RJ33CQ0002,RJ,INEA,Canal Quitingute,1,-21.871667,-41.095833,2,,,,,,,,,,,,,,,,,,,31.5,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,45
-46.1358329999999,-23.5486109999999,3588,6907,TIET02090,SP,CETESB,Rio Tietê,1,-23.548611,-46.135833,10,,,,,,,,,,,,,,,,,,,314.8,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,2100
-46.8569439999999,-23.596944,3589,6908,MOVE03500,SP,CETESB,Ribeirão Moinho Velho,1,-23.596944,-46.856944,2,,,,,,,,,,,,,,,,,,245000,,,,,,,,,,,,,,,,,,,240000,,,,,,,,,,,,,,,,,,,250000,
-38.838333,-11.064722,3590,6909,ITPITP480,BA,INEMA,Itapicuru,1,-11.064722,-38.838333,2,,,,,,,,,,,,,,,,,,,635,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,1100
-48.358194,-16.645056,3591,6910,GO8496I4,GO,SEMARH,RIO PIRACANJUBA,1,-16.645056,-48.358194,4,,,,,,,,,,,,,,,,,,,483.55,,,,,,,,,,,,,,,,,,,365,,,,,,,,,,,,,,,,,,,687
-48.8397219999999,-21.641944,3592,6911,SLOU03700,SP,CETESB,Rio São Lourenço,1,-21.641944,-48.839722,7,,,,,,,,,,,,,,,,,,,34271.42857143,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,152000
-51.3668059999999,-29.012556,3593,6912,86304000,RS,FEPAM,Informação não disponível,1,-29.012556,-51.366806,5,,,,,,,,,,,,,,,,,,,93.84,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,196.8
-52.66275,-31.9008499999999,3594,6913,88644000,RS,FEPAM,Rio Piratini,1,-31.90085,-52.66275,5,,,,,,,,,,,,,,,,,,,891.62,,,,,,,,,,,,,,,,,,,57.1,,,,,,,,,,,,,,,,,,,2046
-41.120556,-21.8224999999999,3595,6914,00RJ33CQ0001,RJ,INEA,Canal Quitingute,1,-21.8225,-41.120556,2,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,18
-48.917222,-23.974167,3596,6915,TAQR02400,SP,CETESB,Rio Taquari,1,-23.974167,-48.917222,8,,,,,,,,,,,,,,,,,,,3275,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,12000
-47.6572219999999,-21.206667,3597,6916,TDUA02700,SP,CETESB,Ribeirão do Tamanduá,1,-21.206667,-47.657222,8,,,,,,,,,,,,,,,,,,,4769.5,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,15000
-47.2225,-23.648611,3598,6917,BUNA02900,SP,CETESB,Rio Una - UGHRI 10,1,-23.648611,-47.2225,8,,,,,,,,,,,,,,,,,,,14962.5,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,73000
-44.72,-17.5099999999999,3599,6918,BPE8,MG,IGAM,Represa de Três Marias,2,-17.51,-44.72,18,,,,,,,,,,,,,,,,,,,58.30555556,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,230.7
-50.7222219999999,-24.3124999999999,3600,6919,64482800,PR,Águas Paraná,IMBAUZINHO,1,-24.3125,-50.722222,6,,,,,,,,,,,,,,,,,,,806.66666667,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,2300
-46.3552779999999,-23.5763889999999,3601,6920,GUAO02600,SP,CETESB,Rio Guaió,1,-23.576389,-46.355278,7,,,,,,,,,,,,,,,,,,,654.42857143,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,2500
-48.4583,-20.9139,3602,6922,BEBE04500,SP,CETESB,Córr. Bebedouro,1,-20.9139,-48.4583,9,,,,,,,,,,,,,,,,,,,1193333.33333333,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,4200000
-48.008056,-24.693611,3603,6923,JAPI02100,SP,CETESB,Rio Jacupiranga,1,-24.693611,-48.008056,10,,,,,,,,,,,,,,,,,,,2768.8,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,9200
-42.0176939999999,-22.233333,3604,6924,00RJ04SP0010,RJ,INEA,Rio São Pedro,1,-22.233333,-42.017694,5,,,,,,,,,,,,,,,,,,,3175.6,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,5400
-46.658333,-23.397778,3605,6925,ACLA00500,SP,CETESB,Reservatório Águas Claras,2,-23.397778,-46.658333,16,,,,,,,,,,,,,,,,,,,178.5625,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1480
-38.7446209999999,-3.96839699999992,3606,6926,PEN-01,CE,COGERH,Penedo,2,-3.968397,-38.744621,6,,,,,,,,,,,,,,,,,,,37.88333333,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,72
-55.0527079999999,-30.5083359999999,3607,6927,76289000,RS,FEPAM,RIO IBICUÍ DA ARMADA,1,-30.508336,-55.052708,5,,,,,,,,,,,,,,,,,,,516.96,,,,,,,,,,,,,,,,,,,93.3,,,,,,,,,,,,,,,,,,,1607
-40.8653179999999,-3.59736999999996,3608,6928,DIA-01,CE,COGERH,Diamante,2,-3.59737,-40.865318,8,,,,,,,,,,,,,,,,,,,6.9375,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,17.6
-46.8557999999999,-23.6005999999999,3609,6929,MOVE03400,SP,CETESB,Ribeirão Moinho Velho,1,-23.6006,-46.8558,6,,,,,,,,,,,,,,,,,,,76000,,,,,,,,,,,,,,,,,,,38000,,,,,,,,,,,,,,,,,,,220000
-46.91,-23.454444,3610,6930,TIES04900,SP,CETESB,Reservatório Edgard de Souza,2,-23.454444,-46.91,9,,,,,,,,,,,,,,,,,,,1733333.33333333,,,,,,,,,,,,,,,,,,,1200000,,,,,,,,,,,,,,,,,,,2500000
-43.230556,-22.775,3611,6931,02RJ10GN0020,RJ,INEA,Baía de Guanabara,4,-22.775,-43.230556,3,,,,,,,,,,,,,,,,,,57681.66666667,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,160000,
-46.7275,-23.6410999999999,3612,6932,PARC04900,SP,CETESB,Córrego do Pau Arcado/ Morumbi,1,-23.6411,-46.7275,3,,,,,,,,,,,,,,,,,,,3353333.33333333,,,,,,,,,,,,,,,,,,,960000,,,,,,,,,,,,,,,,,,,5800000
-50.0225,-22.3191669999999,3613,6933,ARPE02800,SP,CETESB,Reservatório do Arrependido,2,-22.319167,-50.0225,8,,,,,,,,,,,,,,,,,,,17.75,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,70
-39.32954,-7.10638799999998,3614,6934,MAB-01,CE,COGERH,Manoel Balbino,2,-7.106388,-39.32954,8,,,,,,,,,,,,,,,,,,,14.75,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,44.8
-46.808889,-23.826111,3615,6935,EMGU00800,SP,CETESB,Rio Embu-Guaçu,1,-23.826111,-46.808889,11,,,,,,,,,,,,,,,,,,,1943.63636364,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,4300
-46.994722,-23.3908329999999,3616,6936,TIPI04900,SP,CETESB,Reservatório de Pirapora,2,-23.390833,-46.994722,11,,,,,,,,,,,,,,,,,,,738818.18181818,,,,,,,,,,,,,,,,,,,14000,,,,,,,,,,,,,,,,,,,2400000
-47.277778,-22.6622219999999,3617,6938,JAGR02800,SP,CETESB,Rio Jaguari - UGRHI 05,1,-22.662222,-47.277778,10,,,,,,,,,,,,,,,,,,,3172,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,15000
-40.5402779999999,-8.36944399999993,3618,6939,39570900,PE,APAC,Bacia Hidrográfica Mundaú,2,-8.369444,-40.540278,9,,,,,,,,,,,,,,,,,,409.7,332.36,,,,,,,,,,,,,,,,,,6.8,6.8,,,,,,,,,,,,,,,,,,1600,1600
-47.8025,-21.1428,3619,6940,TKIN02950,SP,CETESB,Córrego Tanquinho,1,-21.1428,-47.8025,9,,,,,,,,,,,,,,,,,,,328888.88888889,,,,,,,,,,,,,,,,,,,19000,,,,,,,,,,,,,,,,,,,2100000
-39.630508,-3.44074999999998,3620,6941,PÇV-01,CE,COGERH,Poço Verde,2,-3.44075,-39.630508,8,,,,,,,,,,,,,,,,,,,13.2625,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,37.3
-36.4234299999999,-8.38646999999997,3621,6942,39339800,PE,APAC,Rio Ipojuca,1,-8.38647,-36.42343,7,,,,,,,,,,,,,,,,,,19156,54367,,,,,,,,,,,,,,,,,,68,68,,,,,,,,,,,,,,,,,,54000,160000
-48.5402779999999,-22.3025,3622,6943,JAHU02500,SP,CETESB,Rio Jaú,1,-22.3025,-48.540278,8,,,,,,,,,,,,,,,,,,,5775,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,,,,,,,31000
-46.631111,-23.521667,3623,6945,TIET04180,SP,CETESB,Rio Tietê,1,-23.521667,-46.631111,7,,,,,,,,,,,,,,,,,,,1278571.42857143,,,,,,,,,,,,,,,,,,,320000,,,,,,,,,,,,,,,,,,,2700000
-51.64,-23.8699999999999,3624,6946,64655400,PR,Águas Paraná,Rio Bom,1,-23.87,-51.64,6,,,,,,,,,,,,,,,,,,,616.66666667,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,2100
-38.387131,-4.22244899999993,3625,6947,PAC-06,CE,COGERH,Pacajus,2,-4.222449,-38.387131,17,,,,,,,,,,,,,,,,,,,9.33529412,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,98.7
-45.5821999999999,-22.8753,3626,6948,UAMA00600,SP,CETESB,Rio Piracuama,1,-22.8753,-45.5822,10,,,,,,,,,,,,,,,,,,,766.6,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,4200
-48.9941669999999,-21.758611,3627,6949,TIET02600,SP,CETESB,Rio Tietê,1,-21.758611,-48.994167,10,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,22
-39.428638,-4.02734099999998,3628,6950,CUR-05,CE,COGERH,Rio Curu,1,-4.027341,-39.428638,5,,,,,,,,,,,,,,,,,,,584.04,,,,,,,,,,,,,,,,,,,167.4,,,,,,,,,,,,,,,,,,,1413.6
-46.8694,-23.1935999999999,3629,6951,JUNA03150,SP,CETESB,Rio Jundiaí - UGRHI 05,1,-23.1936,-46.8694,7,,,,,,,,,,,,,,,,,,,137571.42857143,,,,,,,,,,,,,,,,,,,35000,,,,,,,,,,,,,,,,,,,250000
-45.2961109999999,-23.569722,3630,6952,MOCO02900,SP,CETESB,Rio Mocooca,1,-23.569722,-45.296111,7,,,,,,,,,,,,,,,,,,,86.57142857,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,188
-49.6909439999999,-15.496889,3631,6953,GO649I11,GO,SEMARH,Informação não disponível,1,-15.496889,-49.690944,4,,,,,,,,,,,,,,,,,,,293.025,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,1046.2
-46.9886109999999,-22.9886109999999,3632,6954,PINO03400,SP,CETESB,Ribeirão Pinheiros,1,-22.988611,-46.988611,7,,,,,,,,,,,,,,,,,,,327285.71428571,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,940000
-50.316111,-22.8166669999999,3633,6955,PARI02700,SP,CETESB,Rio do Pari,1,-22.816667,-50.316111,8,,,,,,,,,,,,,,,,,,,4667.5,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,22000
-46.488889,-23.65,3634,6957,TAMT04250,SP,CETESB,Rio Tamanduateí,1,-23.65,-46.488889,8,,,,,,,,,,,,,,,,,,,3188750,,,,,,,,,,,,,,,,,,,610000,,,,,,,,,,,,,,,,,,,13000000
-41.034444,-7.83666699999998,3635,6958,39088000,PE,APAC,Bacia Hidrográfica GL1,2,-7.836667,-41.034444,7,,,,,,,,,,,,,,,,,,545.66666667,421.5,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,,,,,,1600,1600
-48.826944,-24.654167,3636,6959,RIBE02500,SP,CETESB,Rio Ribeira,1,-24.654167,-48.826944,7,,,,,,,,,,,,,,,,,,,612.57142857,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,1900
-43.1644919999999,-22.9204329999999,3637,6960,02RJ10GN0034,RJ,INEA,Baía de Guanabara,4,-22.920433,-43.164492,28,,,,,,,,,,,,,,5115.93333333,339,,,,2091.14285714,,,,,,,,,,,,,,10,25,,,,18,,,,,,,,,,,,,,24196,821,,,,10000
-46.7097219999999,-23.664722,3638,6961,PINH04250,SP,CETESB,Rio Pinheiros,1,-23.664722,-46.709722,17,,,,,,,,,,,,,,,,,,,699705.88235294,,,,,,,,,,,,,,,,,,,12000,,,,,,,,,,,,,,,,,,,2700000
-52.874444,-22.5972219999999,3639,6962,PARP02900,SP,CETESB,Rio Paranapanema,1,-22.597222,-52.874444,10,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,92
-41.8769809999999,-22.295017,3640,6963,00RJ04MC0002,RJ,INEA,Rio Macaé,1,-22.295017,-41.876981,5,,,,,,,,,,,,,,,,,,,3686,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,13000
-40.712891,-6.20148799999993,3641,6964,PAR-01,CE,COGERH,Parambu,2,-6.201488,-40.712891,5,,,,,,,,,,,,,,,,,,,213.02,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,980.4
-46.326944,-23.4886109999999,3642,6965,JGUA03950,SP,CETESB,Ribeirão Jaguari - UGRHI 06,1,-23.488611,-46.326944,7,,,,,,,,,,,,,,,,,,,2834428.57142857,,,,,,,,,,,,,,,,,,,41000,,,,,,,,,,,,,,,,,,,5900000
-37.754444,-12.0544439999999,3643,6966,RCNIHB790,BA,INEMA,Inhambupe,1,-12.054444,-37.754444,2,,,,,,,,,,,,,,,,,,,132.5,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,220
-40.4404719999999,-4.16110799999996,3644,6967,ACA-09,CE,COGERH,Rio Acaraú,1,-4.161108,-40.440472,42,,,,,,,,,,,,,,,,,,,68.72380952,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,866.4
-40.6743319999999,-5.57412999999997,3645,6969,FLC-01,CE,COGERH,Flor do Campo,2,-5.57413,-40.674332,7,,,,,,,,,,,,,,,,,,,45.34285714,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,290
-48.84,-22.9983329999999,3646,6971,NOVO02450,SP,CETESB,Rio Novo,1,-22.998333,-48.84,8,,,,,,,,,,,,,,,,,,,3615,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,15000
-48.5461109999999,-22.507222,3647,6972,TIET02500,SP,CETESB,Rio Tietê,1,-22.507222,-48.546111,8,,,,,,,,,,,,,,,,,,,28.125,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,77
-48.7655559999999,-18.2311109999999,3648,6974,GO8496I6,GO,SEMARH,REPRESA ITUMBIARA,2,-18.231111,-48.765556,4,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,579
-53.04623,-30.9733699999999,3649,6975,87660000,RS,FEPAM,Rio Camaquã,1,-30.97337,-53.04623,5,,,,,,,,,,,,,,,,,,,353.66,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,1553.1
-46.607222,-22.8774999999999,3650,6976,JAGR02100,SP,CETESB,Rio Jaguari - UGRHI 05,1,-22.8775,-46.607222,8,,,,,,,,,,,,,,,,,,,1188.75,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,4000
-51.045001,-29.691876,3651,6977,87377800,RS,FEPAM,Rio dos Sinos,1,-29.691876,-51.045001,5,,,,,,,,,,,,,,,,,,,3098,,,,,,,,,,,,,,,,,,,1890,,,,,,,,,,,,,,,,,,,4350
-39.06451,-4.97647299999994,3652,6978,CED-01,CE,COGERH,Cedro,2,-4.976473,-39.06451,6,,,,,,,,,,,,,,,,,,,9.26666667,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,18.3
-43.6899999999999,-19.74,3653,6979,BP067,MG,IGAM,Rio Manso,1,-19.74,-43.69,4,,,,,,,,,,,,,,,,,,,3818,,,,,,,,,,,,,,,,,,,675.6,,,,,,,,,,,,,,,,,,,9208
-46.628889,-23.2294439999999,3654,6980,JUZI02400,SP,CETESB,Rio Jundiazinho,1,-23.229444,-46.628889,7,,,,,,,,,,,,,,,,,,,171328.57142857,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,790000
-50.3220899999999,-29.8985299999999,3655,6982,87332500,RS,FEPAM,Lagoa dos Barros,2,-29.89853,-50.32209,3,,,,,,,,,,,,,,,,,,,1066.63333333,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,2419.6
-46.3716669999999,-23.4136109999999,3656,6983,BQGU03150,SP,CETESB,Rio Baquirivu-Guaçu,1,-23.413611,-46.371667,8,,,,,,,,,,,,,,,,,,,51155.25,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,200000
-40.611611,-19.5066919999999,3657,6984,RDC2C017,ES,IEMA,Informação não disponível,1,-19.506692,-40.611611,5,,,,,,,,,,,,,,,,,,,681,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,1100
-43.082508,-22.7182529999999,3658,6985,02RJ10GN0060,RJ,INEA,Baía de Guanabara,4,-22.718253,-43.082508,7,,,,,,,,,,,,,,,,,,,372.85714286,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,2300
