X,Y,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE,NUOD,MEDOD,MINOD,MAXOD,DEVOD,LATITUDE,LONGITUDE
-46.6982199999999,-22.31706,650,1307,BG081,2021,MG,IGAM,Rio Eleutério,1,8,7.3875,4.3,9.4,1.807475,-22.31706,-46.69822
-46.32983,-22.3146899999999,651,1308,BG077,2021,MG,IGAM,Rio Mogi-Guaçu,1,8,7.3125,4.8,8.9,1.556037,-22.31469,-46.32983
-50.05,-22.3044439999999,652,1313,PEIX02100,2021,SP,CETESB,Rio do Peixe-UGRHI 21,1,7,7.285714,6.1,9.1,1.130529,-22.304444,-50.05
-48.5402779999999,-22.3025,653,1314,JAHU02500,2021,SP,CETESB,Rio Jaú,1,6,7.916667,7.2,9.1,0.783369,-22.3025,-48.540278
-47.132222,-22.298889,654,1315,MOGU02200,2021,SP,CETESB,Rio Mogi-Guaçu,1,5,6.104,5.16,7.09,0.933584,-22.298889,-47.132222
-47.1816669999999,-22.2961109999999,655,1316,ERAZ02990,2021,SP,CETESB,Ribeirão Ferraz,1,4,6.46,5.23,7.53,1.156921,-22.296111,-47.181667
-46.790833,-22.293889,656,1318,PORC03900,2021,SP,CETESB,Ribeirão dos Porcos,1,5,7.482,6.75,8.11,0.48736,-22.293889,-46.790833
-48.1291669999999,-22.291667,657,1319,JPEP03150,2021,SP,CETESB,Rio Jacaré-Pepira,1,5,7.934,7.21,9.01,0.67047,-22.291667,-48.129167
-45.89761,-22.2900799999999,658,1320,BG044,2021,MG,IGAM,Rio Sapucaí-Mirim,1,8,6.8375,4.3,8.6,1.487027,-22.29008,-45.89761
-47.185278,-22.289167,659,1321,MOGU02210,2021,SP,CETESB,Rio Mogi-Guaçu,1,5,6.016,5.19,7.28,0.99052,-22.289167,-47.185278
-46.38244,-22.28525,660,1322,BG079,2021,MG,IGAM,Ribeirão do Ouro Fino,1,8,3.5125,1.3,7,1.714174,-22.28525,-46.38244
-47.0436109999999,-22.283611,661,1323,ORIZ02900,2021,SP,CETESB,Rio Oriçanga,1,4,4.96,4.15,5.61,0.719305,-22.283611,-47.043611
-47.223056,-22.279444,662,1325,ARAS02900,2021,SP,CETESB,Rio das Araras,1,5,2.29,0.91,4.03,1.192309,-22.279444,-47.223056
-46.08503,-22.27264,663,1331,BG042,2021,MG,IGAM,Ribeirão do Mandu,1,8,6.5375,4,8.2,1.579274,-22.27264,-46.08503
-46.691944,-22.2658329999999,664,1333,MOGU02100,2021,SP,CETESB,Rio Mogi-Guaçu,1,6,7.35,6.8,7.7,0.372827,-22.265833,-46.691944
-46.6916699999999,-22.2655599999999,665,1334,BG093,2021,MG,IGAM,Rio Mogi-Guaçu,1,8,7.5125,5.1,9.2,1.561535,-22.26556,-46.69167
-44.32183,-22.2610599999999,666,1335,BS026,2021,MG,IGAM,Rio Preto (PS1),1,8,7.875,6.3,9,1.132317,-22.26106,-44.32183
-48.809722,-22.2608329999999,667,1336,RGRA02990,2021,SP,CETESB,Ribeirão Grande,1,5,3.72,0.7,5.9,1.926655,-22.260833,-48.809722
-46.3699999999999,-22.2599999999999,668,1337,BG099,2021,MG,IGAM,Ribeirão Ouro Fino,1,8,6.925,4.3,8.9,1.59441,-22.26,-46.37
-44.26419,-22.24369,669,1339,BS027,2021,MG,IGAM,Rio Preto (PS1),1,8,7.625,6.2,9.3,1.128526,-22.24369,-44.26419
-45.90167,-22.22817,670,1344,BG052,2021,MG,IGAM,Rio Sapucaí-Mirim,1,8,6.325,3.5,8.8,1.682473,-22.22817,-45.90167
-47.8708,-22.2280999999999,671,1345,KERI02900,2021,SP,CETESB,Ribeirão Itaqueri,1,5,5.826,5.52,6.31,0.302457,-22.2281,-47.8708
-44.9755,-22.21422,672,1348,BG027,2021,MG,IGAM,Rio Verde (GD4),1,8,5.875,4.2,7.2,1.180496,-22.21422,-44.9755
-49.9227779999999,-22.213333,673,1350,CASC02050,2021,SP,CETESB,Reservatório Cascata,2,8,11.0875,7.1,16.6,2.79665,-22.213333,-49.922778
-45.86733,-22.21181,674,1352,BG043,2021,MG,IGAM,Rio Sapucaí,1,8,6.0875,4,8,1.322808,-22.21181,-45.86733
-45.2654199999999,-22.21019,675,1354,BG030,2021,MG,IGAM,Rio Lambari (GD4),1,8,7.1875,5.2,8.3,1.170394,-22.21019,-45.26542
-45.89611,-22.2064399999999,676,1356,BG045,2021,MG,IGAM,Rio Sapucaí-Mirim,1,8,5.8875,3,8.3,1.712507,-22.20644,-45.89611
-51.4347,-22.2046999999999,677,1358,STAN02300,2021,SP,CETESB,Rio Santo Anastácio,1,6,7.183333,6.4,9.4,1.142658,-22.2047,-51.4347
-48.6769439999999,-22.1908329999999,678,1359,BJAU03300,2021,SP,CETESB,Braço do rio Jaú,2,6,4.696667,1.7,9,2.880574,-22.190833,-48.676944
-47.8994,-22.1767,679,1360,BROA02800,2021,SP,CETESB,Represa do Broa,2,8,8.60125,6.48,9.78,1.139228,-22.1767,-47.8994
-44.6399999999999,-22.17,680,1361,BG006,2021,MG,IGAM,Rio Aiuruoca,1,8,8.425,6.2,9.6,1.072714,-22.17,-44.64
-47.0973299999999,-22.15806,681,1362,BG046,2021,MG,IGAM,Rio do Cervo,1,8,7.7125,5.8,8.7,0.929574,-22.15806,-47.09733
-51.576667,-22.1505559999999,682,1363,STAN04400,2021,SP,CETESB,Rio Santo Anastácio,1,7,4.442857,0.5,6.2,1.904256,-22.150556,-51.576667
-44.09,-22.1399999999999,683,1365,,2021,MG,,,2,4,7.875,6.2,8.6,1.12361,-22.14,-44.09
-49.28,-22.138611,684,1366,BATA02300,2021,SP,CETESB,Rio Batalha,1,6,7.126667,4.8,9.5,1.586779,-22.138611,-49.28
-47.668056,-22.1291669999999,685,1368,CRUM02050,2021,SP,CETESB,Rio Corumbataí,1,4,8.5,7.9,9.5,0.697615,-22.129167,-47.668056
-45.91725,-22.11661,686,1370,BG048,2021,MG,IGAM,Rio do Cervo,1,8,6.525,3.9,8.5,1.37087,-22.11661,-45.91725
-43.16806,-22.10556,687,1372,BS060,2021,MG,IGAM,Rio Paraíba do Sul,1,8,7.3125,6,8.5,0.898312,-22.10556,-43.16806
-43.1694189999999,-22.105022,688,1373,00RJ02PS0430,2021,RJ,INEA,Rio Paraíba do Sul,1,6,7.533333,7,8.6,0.560952,-22.105022,-43.169419
-47.270278,-22.0972219999999,689,1374,MEIO02900,2021,SP,CETESB,Ribeirão do Meio,1,4,4.285,3.56,5.11,0.659217,-22.097222,-47.270278
-47.255278,-22.0963889999999,690,1375,MOGU02250,2021,SP,CETESB,Rio Mogi-Guaçu,1,8,5.14125,2.58,5.93,1.172816,-22.096389,-47.255278
-43.1438899999999,-22.0938899999999,691,1376,BS032,2021,MG,IGAM,Rio Paraibuna,1,8,7.4,5.4,8.6,1.16251,-22.09389,-43.14389
-46.651944,-22.0922219999999,692,1377,JAMI02001,2021,SP,CETESB,Rio Jaguari-Mirim,1,6,4.35,2.6,6.7,1.749,-22.092222,-46.651944
-43.83,-22.09,693,1379,,2021,MG,,,2,4,7.8,6.4,8.5,0.948683,-22.09,-43.83
-46.6299999999999,-22.09,694,1380,BG097,2021,MG,IGAM,Rio Jaguari-Mirim,1,8,6.025,4.9,7.8,1.092507,-22.09,-46.63
-46.55,-22.09,695,1381,BG098,2021,MG,IGAM,Rio Jaguari-Mirim,1,8,7.9625,7.2,9,0.606954,-22.09,-46.55
-46.5847199999999,-22.08608,696,1384,BG091,2021,MG,IGAM,Ribeirão da Pirapetinga,1,8,4.0875,0.5,8.1,2.772538,-22.08608,-46.58472
-48.4416669999999,-22.0788889999999,697,1386,JPEP03500,2021,SP,CETESB,Rio Jacaré-Pepira,1,7,7.072857,4.6,8.61,1.431569,-22.078889,-48.441667
-48.486667,-22.0733329999999,698,1387,JPEP03600,2021,SP,CETESB,Rio Jacaré-Pepira,1,4,7.2725,6.33,8.68,1.023991,-22.073333,-48.486667
-49.901111,-22.061111,699,1388,TBIR03300,2021,SP,CETESB,Rio Tibiriçá,1,8,3.7,2,5.2,1.22241,-22.061111,-49.901111
-51.704167,-22.060556,700,1389,VVEM04700,2021,SP,CETESB,Ribeirão Vai-e-Vem,1,6,6.816667,5.8,8.8,1.075949,-22.060556,-51.704167
-45.0453899999999,-22.06042,701,1390,BG028,2021,MG,IGAM,Rio Verde (GD4),1,8,5.5,3.6,7.5,1.372172,-22.06042,-45.04539
-45.69983,-22.0534999999999,702,1392,BG047,2021,MG,IGAM,Rio Sapucaí,1,8,6.35,4.4,8.4,1.499524,-22.0535,-45.69983
-47.2714,-22.0511,703,1393,MOGU02270,2021,SP,CETESB,Rio Mogi-Guaçu,1,4,5.79,4.03,6.81,1.293162,-22.0511,-47.2714
-47.2499999999999,-22.048333,704,1394,PEVA02900,2021,SP,CETESB,Rio da Itupeva,1,4,7.4325,7.04,8.35,0.61819,-22.048333,-47.25
-47.9575,-22.035,705,1395,MONJ04400,2021,SP,CETESB,Rio Monjolinho,1,6,3.49,1.91,6.36,1.689331,-22.035,-47.9575
-42.996389,-22.0347219999999,706,1396,00RJ02PS0431,2021,RJ,INEA,Rio Paraíba do Sul,1,6,7.566667,6.4,9,0.90701,-22.034722,-42.996389
-44.31656,-22.03214,707,1397,BG001,2021,MG,IGAM,Rio Grande,1,8,7.6,6.2,9.1,1.073046,-22.03214,-44.31656
-47.303889,-22.0272219999999,708,1399,OQUE02900,2021,SP,CETESB,Ribeirão do Roque,1,5,7.86,7.31,8.62,0.554572,-22.027222,-47.303889
-51.890833,-22.023611,709,1400,STAN02700,2021,SP,CETESB,Rio Santo Anastácio,1,6,6.133333,4.6,7.1,1.007307,-22.023611,-51.890833
-48.124444,-22.016111,710,1401,JCGU03200,2021,SP,CETESB,Rio Jacaré-Guaçu,1,4,5.955,4.2,6.88,1.19623,-22.016111,-48.124444
-43.3044399999999,-22.0155599999999,711,1402,BS029,2021,MG,IGAM,Rio Paraibuna,1,8,7.475,6,8.8,1.063351,-22.01556,-43.30444
-43.1480599999999,-22.01503,712,1403,BS031,2021,MG,IGAM,Rio Cágado,1,8,7.5375,5.5,8.9,1.254634,-22.01503,-43.14806
-43.3372199999999,-22.00889,713,1405,BS028,2021,MG,IGAM,Rio Preto (PS1),1,8,7.5875,5.6,9.2,1.221752,-22.00889,-43.33722
-50.768611,-22.002778,714,1406,PEIX02400,2021,SP,CETESB,Rio do Peixe-UGRHI 21,1,5,7.6,5.8,9.6,1.43527,-22.002778,-50.768611
-42.9099859999999,-21.990964,715,1408,00RJ02PS0432,2021,RJ,INEA,Rio Paraíba do Sul,1,6,8.333333,7.2,8.8,0.602218,-21.990964,-42.909986
-47.0386109999999,-21.990556,716,1409,JAMI02500,2021,SP,CETESB,Rio Jaguari-Mirim,1,6,6.133333,5.1,7.6,0.926643,-21.990556,-47.038611
-51.865556,-21.9672219999999,717,1412,SALT02700,2021,SP,CETESB,Ribeirão do Saltinho,1,4,6,5.4,6.5,0.454606,-21.967222,-51.865556
-43.3735,-21.9672199999999,718,1413,BS024,2021,MG,IGAM,Rio Paraibuna,1,8,6.8125,4.4,8,1.355873,-21.96722,-43.3735
-45.91192,-21.9635299999999,719,1415,BG050,2021,MG,IGAM,Rio Dourado (GD5),1,8,6.575,4.4,8.2,1.346689,-21.96353,-45.91192
-47.366389,-21.9533329999999,720,1416,TELA02700,2021,SP,CETESB,Córrego Batistela,1,5,4.064,2.45,5.97,1.507209,-21.953333,-47.366389
-44.88019,-21.951,721,1417,BG024,2021,MG,IGAM,Rio Baependi,1,8,7.85,5.2,9.1,1.227076,-21.951,-44.88019
-45.09225,-21.94506,722,1418,BG026,2021,MG,IGAM,Rio Verde (GD4),1,8,6.9875,6,8,0.691659,-21.94506,-45.09225
-47.319722,-21.9416669999999,723,1420,MOGU02300,2021,SP,CETESB,Rio Mogi-Guaçu,1,5,6.07,5.13,6.77,0.639257,-21.941667,-47.319722
-45.26217,-21.93389,724,1421,BG038,2021,MG,IGAM,Rio Lambari (GD4),1,8,7.0875,6.1,8,0.760521,-21.93389,-45.26217
-46.59,-21.9299999999999,725,1424,BG096,2021,MG,IGAM,Ribeirão das Antas,1,8,7.7625,6.6,8.8,0.808769,-21.93,-46.59
-47.368333,-21.925556,726,1426,MOGU02350,2021,SP,CETESB,Rio Mogi-Guaçu,1,4,7.8275,6.94,8.88,0.798556,-21.925556,-47.368333
-49.675556,-21.921389,727,1428,AGUA02010,2021,SP,CETESB,Rio Aguapeí ou Feio,1,5,6.84,4.6,8.6,1.451895,-21.921389,-49.675556
-42.7674699999999,-21.92106,728,1429,BS052,2021,MG,IGAM,Rio Paraíba do Sul,1,8,7.8125,6.6,9,0.870858,-21.92106,-42.76747
-43.52064,-21.9168099999999,729,1431,BS090,2021,MG,IGAM,Rio do Peixe (PS1),1,8,7.6125,5.8,9.2,1.343171,-21.91681,-43.52064
-43.9499999999999,-21.9,730,1432,,2021,MG,,,2,4,7.95,6.2,8.7,1.173314,-21.9,-43.95
-49.234722,-21.887222,731,1434,BATA02800,2021,SP,CETESB,Rio Batalha,1,8,7.425,5.2,8.5,1.151086,-21.887222,-49.234722
-43.3950599999999,-21.88361,732,1435,BS061,2021,MG,IGAM,Rio do Peixe (PS1),1,8,7.7125,6.1,9.2,1.228748,-21.88361,-43.39506
-46.8694439999999,-21.883056,733,1436,JAMI02300,2021,SP,CETESB,Rio Jaguari-Mirim,1,6,3.65,1.6,5.3,1.426534,-21.883056,-46.869444
-43.0225,-21.8789399999999,734,1437,BS030,2021,MG,IGAM,Rio Cágado,1,8,7.375,5.7,8.9,1.289241,-21.87894,-43.0225
-42.65817,-21.8685,735,1440,BS070,2021,MG,IGAM,Rio Paraíba do Sul,1,7,7.585714,6.3,8.4,0.798809,-21.8685,-42.65817
-48.278333,-21.865833,736,1441,JCGU03400,2021,SP,CETESB,Rio Jacaré-Guaçu,1,6,5.223333,4.6,6.3,0.626056,-21.865833,-48.278333
-45.05436,-21.86511,737,1442,BG029,2021,MG,IGAM,Rio Baependi,1,8,7.5125,5.2,9.1,1.149456,-21.86511,-45.05436
-43.3335299999999,-21.8574199999999,738,1443,BS018,2021,MG,IGAM,Rio Paraibuna,1,8,7.0375,5.1,8.2,1.337308,-21.85742,-43.33353
-47.494722,-21.843611,739,1445,MOGU02450,2021,SP,CETESB,Rio Mogi-Guaçu,1,5,7.378,6,10.81,1.9469,-21.843611,-47.494722
-48.8325,-21.8258329999999,740,1447,JCGU03900,2021,SP,CETESB,Rio Jacaré-Guaçu,1,7,6.185714,4.98,7.66,0.987958,-21.825833,-48.8325
-51.1974999999999,-21.825278,741,1448,PEIX02600,2021,SP,CETESB,Rio do Peixe-UGRHI 21,1,7,7.9,6.6,9.1,1.02632,-21.825278,-51.1975
-50.4227779999999,-21.825278,742,1449,IACR03750,2021,SP,CETESB,Rio Iacri,1,5,7.3,6.5,8.6,0.877496,-21.825278,-50.422778
-43.76694,-21.81925,743,1451,BS085,2021,MG,IGAM,Rio do Peixe (PS1),1,8,6.7625,4.9,8.3,1.107039,-21.81925,-43.76694
-49.4861109999999,-21.8099999999999,744,1453,DADO02600,2021,SP,CETESB,Rio Dourado,1,5,6.724,6.2,7.6,0.608999,-21.81,-49.486111
-50.15,-21.788889,745,1454,TBIR02700,2021,SP,CETESB,Rio Tibiriçá,1,6,6.283333,3.3,8,1.631462,-21.788889,-50.15
-43.3233299999999,-21.78128,746,1456,BS017,2021,MG,IGAM,Rio Paraibuna,1,8,3.425,2.5,4.9,1.019454,-21.78128,-43.32333
-42.53039,-21.77044,747,1457,BS095,2021,MG,IGAM,Rio Angu,1,8,7.65,6.3,8.7,0.805339,-21.77044,-42.53039
-45.21575,-21.76778,748,1458,BG031,2021,MG,IGAM,Rio Lambari (GD4),1,8,7.675,5.7,9,1.036133,-21.76778,-45.21575
-52.0968999999999,-21.7614,749,1459,KAIU02950,2021,SP,CETESB,Ribeirão CAIUÁ - UGRHI 22,2,4,2.7,0.8,5.8,2.252406,-21.7614,-52.0969
-48.9941669999999,-21.758611,750,1461,TIET02600,2021,SP,CETESB,Rio Tietê,1,8,6.11875,4.6,8.4,1.39436,-21.758611,-48.994167
-46.4051699999999,-21.7483599999999,751,1462,BG075,2021,MG,IGAM,Rio Pardo (GD6),1,8,7.8875,6.3,9.2,0.869216,-21.74836,-46.40517
-43.66694,-21.74017,752,1464,BS088,2021,MG,IGAM,Rio Grão Mogol (PS1),1,8,7.45,5.9,8.6,1.09935,-21.74017,-43.66694
-44.35,-21.74,753,1465,BG002,2021,MG,IGAM,Rio Turvo Grande,1,8,7.7875,5.5,9.6,1.30432,-21.74,-44.35
-46.6021699999999,-21.7344399999999,754,1466,BG063,2021,MG,IGAM,Rio Lambari (GD6),1,8,5.6875,3.9,8,1.441663,-21.73444,-46.60217
-47.639167,-21.724167,755,1467,MOGU02490,2021,SP,CETESB,Rio Mogi-Guaçu,1,6,6.478333,5.06,7.44,0.942368,-21.724167,-47.639167
-52.0352999999999,-21.7207999999999,756,1468,VEAD02950,2021,SP,CETESB,Ribeirão do Veado,1,4,5.575,4.4,7.5,1.347529,-21.7208,-52.0353
-43.3983299999999,-21.7172199999999,757,1469,BS083,2021,MG,IGAM,Rio Paraibuna,1,8,5.725,4.4,7.5,1.178073,-21.71722,-43.39833
-45.24758,-21.7031899999999,758,1471,BG032,2021,MG,IGAM,Rio Verde (GD4),1,8,7.6,6.1,8.8,0.897616,-21.70319,-45.24758
-43.43281,-21.67819,759,1472,BS006,2021,MG,IGAM,Rio Paraibuna,1,8,6.9625,5.4,8.2,1.040518,-21.67819,-43.43281
-45.33081,-21.6720799999999,760,1474,BG033,2021,MG,IGAM,Rio do Peixe (GD4),1,8,7.1625,5.9,8.4,0.838259,-21.67208,-45.33081
-42.0833299999999,-21.66667,761,1475,BS075,2021,MG,IGAM,Rio Paraíba do Sul,1,8,7.5625,6.3,8.3,0.713017,-21.66667,-42.08333
-45.8929199999999,-21.6648299999999,762,1477,BG069,2021,MG,IGAM,Rio do Machado,1,8,6.9125,5.7,8.3,0.921858,-21.66483,-45.89292
-46.5663999999999,-21.6591999999999,763,1479,BARI02950,2021,SP,CETESB,Rio Lambari,1,6,7.35,3.4,13.2,3.219783,-21.6592,-46.5664
-45.04461,-21.6575799999999,764,1480,BG040,2021,MG,IGAM,Ribeirão Vermelho,1,8,7.95,6.7,9.2,0.831522,-21.65758,-45.04461
-45.11531,-21.65539,765,1481,BG034,2021,MG,IGAM,Rio do Peixe (GD4),1,8,7.6375,6,8.8,0.950094,-21.65539,-45.11531
-50.6374999999999,-21.6521999999999,766,1483,AGUA02200,2021,SP,CETESB,Rio Aguapeí ou Feio,1,4,6.775,4.6,9.4,1.987251,-21.6522,-50.6375
-48.8397219999999,-21.641944,767,1486,SLOU03700,2021,SP,CETESB,Rio São Lourenço,1,5,7.07,5.7,7.85,0.881476,-21.641944,-48.839722
-45.36378,-21.64142,768,1487,BG035,2021,MG,IGAM,Rio Verde (GD4),1,8,7.0125,5.7,8.3,0.935701,-21.64142,-45.36378
-49.2852779999999,-21.640278,769,1488,TIPR02400,2021,SP,CETESB,Reservatório de Promissão,2,5,16.58,8.6,29.4,8.646502,-21.640278,-49.285278
-45.3954199999999,-21.62983,770,1489,BG036,2021,MG,IGAM,Rio Palmela,1,8,7.5625,6.4,8.9,0.889522,-21.62983,-45.39542
-44.39367,-21.6133599999999,771,1493,BG005,2021,MG,IGAM,Rio Aiuruoca,1,8,7.75,5.5,9.4,1.252426,-21.61336,-44.39367
-45.50844,-21.60642,772,1494,BG037,2021,MG,IGAM,Rio Verde (GD4),1,8,7.5875,6.7,8.7,0.710005,-21.60642,-45.50844
-51.702778,-21.6044439999999,773,1495,PEIX02800,2021,SP,CETESB,Rio do Peixe-UGRHI 21,1,6,6.85,5.2,8.3,1.164045,-21.604444,-51.702778
-43.50433,-21.5933899999999,774,1496,BS002,2021,MG,IGAM,Rio Paraibuna,1,8,6.8,5.2,8.5,1.224745,-21.59339,-43.50433
-44.21,-21.59,775,1497,BG054,2021,MG,IGAM,Rio Sapucaí-Mirim,1,8,7.2375,4.8,8.9,1.297181,-21.59,-44.21
-41.9299999999999,-21.59,776,1498,BS079,2021,MG,IGAM,Rio Paraíba do Sul,1,8,7.7625,6.5,8.5,0.62778,-21.59,-41.93
-46.29,-21.59,777,1499,BG068,2021,MG,IGAM,Rio do Peixe (GD3),1,8,8.3625,7.6,9.3,0.609303,-21.59,-46.29
-45.68136,-21.57953,778,1502,BG049,2021,MG,IGAM,Rio Sapucaí,1,8,7.4875,5.9,8.7,0.950845,-21.57953,-45.68136
-46.6219,-21.5778,779,1503,GRAM02950,2021,SP,,,2,6,7.45,6.5,8.2,0.578792,-21.5778,-46.6219
-50.9744439999999,-21.545833,780,1507,BESP04900,2021,SP,CETESB,Córrego da Boa Esperança,1,4,6.1,5.4,7,0.824621,-21.545833,-50.974444
-42.25567,-21.4942799999999,781,1512,BS054,2021,MG,IGAM,Rio Pomba,1,8,7.7375,6.8,8.5,0.573056,-21.49428,-42.25567
-44.32753,-21.4919399999999,782,1513,BG003,2021,MG,IGAM,Rio Grande,1,8,7.8875,5.6,9.4,1.166726,-21.49194,-44.32753
-43.5260299999999,-21.4877799999999,783,1514,BS072,2021,MG,IGAM,Rio Pirapetinga,1,7,6.6,4.6,8.5,1.421267,-21.48778,-43.52603
-43.5260299999999,-21.4877799999999,784,1514,BS072,2021,MG,IGAM,Rio Pirapetinga,1,8,6.225,4.6,7.3,1.003921,-21.48778,-43.52603
-43.45528,-21.48722,785,1515,BS074,2021,MG,IGAM,Rio do Pinho,1,8,7.25,5.3,8.7,1.466775,-21.48722,-43.45528
-47.0938889999999,-21.4705559999999,786,1518,CANO02800,2021,SP,CETESB,Rio Canoas,1,5,5.972,4.84,6.97,0.94325,-21.470556,-47.093889
-42.83,-21.47,787,1519,BS044,2021,MG,IGAM,Rio Novo,1,8,7.7875,6.1,8.6,0.870858,-21.47,-42.83
-49.583611,-21.4622219999999,788,1521,ESGT02050,2021,SP,CETESB,Córrego do Esgotão,2,7,8.371429,3.2,12.2,3.510325,-21.462222,-49.583611
-45.5157199999999,-21.45706,789,1522,BG067,2021,MG,IGAM,Ribeirão da Espera,1,8,8.275,7.1,9.3,0.786947,-21.45706,-45.51572
-50.056389,-21.436111,790,1524,LAGE02500,2021,SP,CETESB,Ribeirão Lageado,1,5,6.98,6.3,9.2,1.251799,-21.436111,-50.056389
-51.014444,-21.4319439999999,791,1526,AGUA02500,2021,SP,CETESB,Rio Aguapeí ou Feio,1,7,8.128571,6.7,9.6,0.892028,-21.431944,-51.014444
-47.01444,-21.42889,792,1527,BG095,2021,MG,IGAM,Rio Canoas,1,8,7.325,4.6,8.9,1.287023,-21.42889,-47.01444
-46.9958329999999,-21.422222,793,1528,CANO02001,2021,SP,CETESB,Rio Canoas,1,6,7.746667,7.01,8.82,0.752135,-21.422222,-46.995833
-42.66889,-21.42,794,1529,BS050,2021,MG,IGAM,Rio Pomba,1,8,7.6375,6.2,8.4,0.778162,-21.42,-42.66889
-42.61,-21.41,795,1531,BS051,2021,MG,IGAM,Rio Pomba,1,8,7.325,6,8.1,0.781482,-21.41,-42.61
-42.6890799999999,-21.3983299999999,796,1532,BS049,2021,MG,IGAM,Ribeirão Meia Pataca,1,8,5.15,3.7,6.6,1.105829,-21.39833,-42.68908
-47.864722,-21.3975,797,1533,RONC02400,2021,SP,CETESB,Ribeirão das Onças (UGRHI 9),1,6,7.571667,6.81,8.41,0.668832,-21.3975,-47.864722
-43.03869,-21.38578,798,1535,BS038,2021,MG,IGAM,Rio Pomba,1,8,7.375,5.5,8.7,1.047105,-21.38578,-43.03869
-42.7649999999999,-21.3855599999999,799,1536,BS046,2021,MG,IGAM,Rio Novo,1,8,7.575,6,8.5,0.916125,-21.38556,-42.765
-42.74528,-21.3741699999999,800,1537,BS043,2021,MG,IGAM,Rio Pomba,1,8,7.6625,5.5,8.8,1.217653,-21.37417,-42.74528
-46.52028,-21.35342,801,1539,BG089,2021,MG,IGAM,Rio Muzambinho,1,8,4.9625,3.4,7.7,1.62651,-21.35342,-46.52028
-51.8519439999999,-21.3502779999999,802,1540,RECA02900,2021,SP,CETESB,Ribeirão das Marrecas,1,4,4.35,2,6.7,2.546239,-21.350278,-51.851944
-46.83,-21.3299999999999,803,1541,BG094,2021,MG,IGAM,Ribeirão Santa Bárbara,1,8,6.225,4,8.3,1.284801,-21.33,-46.83
-49.822222,-21.321389,804,1542,PATO02900,2021,SP,CETESB,Ribeirão dos Patos,1,7,3.571429,1.3,7.7,2.493133,-21.321389,-49.822222
-48.3233329999999,-21.310278,805,1544,RICO02600,2021,SP,CETESB,Córrego  Rico- UGHRI 9,1,6,7.403333,5.81,8.58,1.048287,-21.310278,-48.323333
-50.310556,-21.310278,806,1545,XOTE02500,2021,SP,CETESB,Córrego do Baixote,1,5,3.05,1,7.7,2.777139,-21.310278,-50.310556
-49.7825,-21.297222,807,1548,TIPR02990,2021,SP,CETESB,Reservatório de Promissão,2,8,9.025,6.6,13.6,2.120478,-21.297222,-49.7825
-49.795,-21.2969439999999,808,1549,TIET02700,2021,SP,CETESB,Rio Tietê,1,5,6.8,2.9,8.3,2.32056,-21.296944,-49.795
-47.4811109999999,-21.292222,809,1551,PARD02400,2021,SP,CETESB,Rio Pardo - UGRHIs 4 e 12,1,5,7.662,7.03,9.08,0.840756,-21.292222,-47.481111
-44.63114,-21.29006,810,1552,BG007,2021,MG,IGAM,Rio Grande,1,8,7.0875,5.1,8.5,1.041205,-21.29006,-44.63114
-42.82336,-21.2875,811,1553,BS042,2021,MG,IGAM,Rio Xopotó (PS2),1,8,7.625,5.6,8.7,1.034753,-21.2875,-42.82336
-46.36,-21.28,812,1555,BG090,2021,MG,IGAM,Rio Muzambo,1,8,7.275,4.9,8.8,1.263499,-21.28,-46.36
-43.1799999999999,-21.28,813,1556,,2021,MG,,,2,4,8.25,7.5,8.8,0.544671,-21.28,-43.18
-44.88417,-21.2753099999999,814,1557,BG008,2021,MG,IGAM,Ribeirão Caieiro,1,8,6.0375,4.2,7.2,1.088823,-21.27531,-44.88417
-44.88417,-21.2753099999999,815,1557,BG008,2021,MG,IGAM,Ribeirão Caieiro,1,8,8.3125,5.7,9.5,1.257478,-21.27531,-44.88417
-42.9399999999999,-21.27,816,1558,,2021,MG,,,2,4,7.325,6.4,8.7,1.05633,-21.27,-42.94
-47.8189,-21.2671999999999,817,1560,RIPE04300,2021,SP,CETESB,Ribeirão Preto,1,6,6.846667,5.72,7.2,0.558128,-21.2672,-47.8189
-43.67914,-21.2491699999999,818,1561,BG011,2021,MG,IGAM,Rio das Mortes,1,8,7.7625,4.2,9,1.560163,-21.24917,-43.67914
-43.9187499999999,-21.23489,819,1564,BG012,2021,MG,IGAM,Rio das Mortes,1,8,8.175,4.9,9.4,1.438998,-21.23489,-43.91875
-43.3181099999999,-21.23364,820,1565,BS033,2021,MG,IGAM,Rio Pomba,1,8,7.5625,5.4,8.7,1.247784,-21.23364,-43.31811
-49.5289,-21.2316999999999,821,1567,BMAN02250,2021,SP,CETESB,Braço do Rio Barra Mansa,2,9,8.088889,6.14,10.45,1.448753,-21.2317,-49.5289
-41.308799,-21.222092,822,1568,ITB1C015,2021,ES,IEMA,Rio Itabapoana,1,4,7.8975,7.26,8.4,0.509403,-21.222092,-41.308799
-50.4286109999999,-21.221944,823,1569,BAGU02700,2021,SP,CETESB,Ribeirão Baguaçu,1,7,4.085714,0.6,7,2.506278,-21.221944,-50.428611
-51.497778,-21.220833,824,1570,AGUA02800,2021,SP,CETESB,Rio Aguapeí ou Feio,1,5,7.08,6.3,8.6,0.947101,-21.220833,-51.497778
